fixture_id,B365H,B365D,B365A
1497,3.1,2.9,2.5
1498,2,3.1,4.2
1499,2.6,2.9,3
1500,2,3.2,4
1501,1.4,4.33,8.5
1502,2.14,3,3.75
1503,2.14,3.2,3.6
1504,3.3,3.25,2.2
1505,2.54,2.8,3.2
1506,2.62,3,2.87
1507,2.2,3,3.6
1508,1.8,3.3,4.75
1509,2.14,3.1,3.6
1510,2.5,3,3
1511,2.14,3.2,3.5
1512,2.3,3,3.3
1513,2,3.1,4.2
1514,3.1,3.1,2.37
1515,1.7,3.6,5
1516,3,3,2.5
1517,2.1,3,4
1518,2.45,3.1,3
1519,3.4,3,2.3
1520,1.83,3.4,4.5
1521,1.75,3.4,5
1522,2.1,3.25,3.5
1523,1.36,4.5,9
1524,2.04,3.4,3.5
1525,2.8,3,2.8
1526,1.95,3.2,4.2
1527,2.9,3,2.6
1528,2.5,3.1,2.9
1529,3.6,3,2.2
1530,2.1,2.9,4.2
1531,1.55,3.6,6.5
1532,2.5,3,3
1533,2.3,3,3.4
1534,2.8,3,2.7
1535,1.5,3.75,7.5
1536,5,3.25,1.8
1537,2.25,3,3.5
1538,3,3,2.5
1539,2.04,3.2,3.75
1540,2.6,3,2.9
1541,1.57,3.75,6
1542,1.66,3.4,6
1543,1.61,3.5,6.5
1544,3.2,3.2,2.25
1545,1.83,3.1,5
1546,3.6,3.1,2.14
1547,2.05,3.1,4
1548,1.61,3.5,6.5
1549,3.2,3,2.4
1550,2.2,3.2,3.4
1551,1.61,3.6,6
1552,3,2.87,2.62
1553,4.5,3.25,1.85
1554,4.2,3.2,1.95
1555,1.83,3.5,4.33
1556,2.4,3.1,3.1
1557,1.72,3.6,5
1558,3.4,3.1,2.2
1559,2,3.4,3.75
1560,1.61,3.6,6
1561,1.55,3.7,6.5
1562,1.45,3.8,9
1563,2.05,3.1,4
1564,3,3,2.5
1565,2.75,3,2.75
1566,2.5,2.9,3.1
1567,4,2.9,2.15
1568,3.3,2.75,2.5
1569,2,3.1,4.33
1570,2.5,2.9,3.1
1571,1.75,3.4,5
1572,4.33,3,2
1573,2.15,3,3.8
1574,2.45,2.8,3.3
1575,1.53,3.4,8.5
1576,4.2,3.1,2
1577,1.57,3.6,6.5
1578,2.7,3,2.75
1579,2.1,3.1,3.8
1580,2.87,3,2.62
1581,1.53,3.5,8
1582,1.8,3.3,4.75
1583,1.55,3.6,7
1584,2.15,3.1,3.6
1585,2,2.9,4.5
1586,4,3.2,2
1587,1.9,3.2,4.33
1588,3.4,2.8,2.4
1589,1.4,4.2,9
1590,2.62,2.87,3
1591,2.6,2.8,3.1
1592,2.6,2.9,3
1593,2.5,3,3.1
1594,3.1,2.9,2.55
1595,2.37,2.9,3.3
1596,1.9,3,4.75
1597,2.5,3.1,2.9
1598,2.2,3,3.6
1599,3.6,3,2.2
1600,1.66,3.4,5.75
1601,1.53,3.75,7
1602,1.36,4.33,10
1603,2.8,3,2.7
1604,2,3.1,4.2
1605,3,3,2.5
1606,3.1,3,2.45
1607,2.9,2.9,2.62
1608,2.9,2.9,2.6
1609,2.15,3,3.8
1610,2.7,2.87,2.9
1611,1.57,3.6,6.5
1612,2,3.1,4.2
1613,2.2,2.9,3.8
1614,2.3,3,3.4
1615,2.5,2.9,3.1
1616,1.75,3.3,5.25
1617,1.85,3.3,4.5
1618,3.75,3,2.2
1619,3.8,3,2.15
1620,1.75,3.25,5.25
1621,3,2.8,2.7
1622,1.83,3.25,4.75
1623,1.9,3.25,4.33
1624,2.55,2.87,3.1
1625,2.4,2.8,3.4
1626,2.7,3,2.8
1627,2,2.9,4.5
1628,4.33,3,2
1629,1.9,3.1,4.5
1630,2.05,3.1,4
1631,2.15,3,3.8
1632,1.5,3.75,7.5
1633,3.2,3,2.5
1634,1.85,3.2,4.75
1635,1.8,3.1,5.5
1636,1.5,4,7
1637,4.75,2.8,2
1638,3.5,2.7,2.45
1639,4.33,2.87,2.05
1640,2.2,2.8,4
1641,1.95,3.2,4.2
1642,2.37,2.9,3.3
1643,4.2,3,2.05
1644,4.33,3,2
1645,2.87,2.87,2.75
1646,2.25,3,3.6
1647,2.1,3,4
1648,2.55,2.87,3.1
1649,2.2,3.25,3.3
1650,2.1,3,4
1651,1.9,3.25,4.33
1652,1.9,3.4,4
1653,2.37,3,3.25
1654,1.66,3.6,5.25
1655,2.05,3,4
1656,2.37,3.1,3.2
1657,3.5,3,2.25
1658,3.4,3.1,2.25
1659,1.8,3.25,5
1660,2.87,2.8,2.75
1661,2.37,3,3.2
1662,1.66,3.3,6
1663,1.55,3.75,6.5
1664,5.25,3.4,1.72
1665,3.5,2.9,2.3
1666,2.75,3.2,2.6
1667,2.2,3,3.6
1668,2.25,3,3.5
1669,1.7,3.25,6
1670,1.55,3.75,6.5
1671,1.45,4,8
1672,2.87,3.1,2.55
1673,3.75,3,2.15
1674,2.7,3,2.8
1675,2.4,2.7,3.6
1676,2.8,2.9,2.8
1677,1.95,3.2,4.2
1678,2,3,4.33
1679,1.75,3.25,5.25
1680,5,3.1,1.83
1681,3.25,3,2.37
1682,2.5,2.8,3.1
1683,2,3,4.33
1684,3.5,2.87,2.3
1685,1.75,3.4,5
1686,1.8,3.1,5
1687,3.25,3.1,2.3
1688,2.3,3,3.4
1689,3.75,3,2.15
1690,1.66,3.5,5.5
1691,2.05,3.1,4
1692,1.57,3.6,6.5
1693,2.5,3.2,2.8
1694,2.3,3.1,3.3
1695,1.72,3.25,5.5
1696,2.15,3,3.75
1697,3.2,3.1,2.3
1698,2.62,2.87,3
1699,2.45,3,3.1
1700,1.9,3.4,4
1701,1.95,3.3,4
1702,2.1,3.1,3.8
1703,2.55,3.2,2.87
1704,4.75,3.6,1.72
1705,2.15,3.1,3.75
1706,1.9,3.4,4.2
1707,2,3.2,4
1708,1.9,3.25,4.33
1709,4.33,3.6,1.8
1710,2.15,3.2,3.5
1711,1.6,3.75,5.75
1712,1.75,3.6,4.75
1713,1.55,3.8,6.5
1714,4.33,3.5,1.83
1715,1.72,3.4,5.25
1716,1.53,3.8,6.5
1717,3.1,2.9,2.5
1718,2.7,3,2.75
1719,1.65,3.25,6.5
1720,3.2,3.1,2.37
1721,1.75,3.4,5
1722,2.6,3.1,2.8
1723,2.3,3.1,3.25
1724,4.33,3.25,1.9
1725,1.3,5,11
1726,2.5,3.25,2.87
1727,1.53,3.75,7
1728,2.25,3.2,3.2
1729,3.8,3.5,1.95
1730,2.7,3.2,2.7
1731,3.6,3.2,2.1
1732,1.33,5,9
1733,1.85,3.4,4.33
1734,2.05,3.3,3.6
1735,1.83,3.4,4.5
1736,1.55,4,6
1737,2.62,2.87,3
1738,4.5,3.1,1.9
1739,2.25,3.2,3.3
1740,2.25,2.8,3.8
1741,1.85,3.2,4.75
1742,1.9,3.1,4.5
1743,3.2,3,2.45
1744,2.37,3.1,3.1
1745,3.5,3,2.25
1746,1.64,3.4,6
1747,1.9,3.1,4.5
1748,2.2,3.1,3.5
1749,2.14,3.2,3.5
1750,2.3,3,3.4
1751,1.8,3.4,4.75
1752,1.72,3.4,5.25
1753,3.4,3,2.3
1754,3.4,3,2.3
1755,1.95,3.3,4
1756,2.4,3.1,3.1
2517,1.2,7.5,12
2518,2.37,3.25,3
2519,2.04,3.4,3.75
2520,2.3,3.3,3.25
2521,3.1,3.3,2.37
2522,1.85,3.6,4
2523,2.8,3.5,2.45
2524,2.7,3.25,2.7
2525,1.72,3.8,4.75
2526,5.5,4.33,1.57
2527,1.55,4,6.5
2528,1.61,4.33,5
2529,2.4,3.5,2.9
2530,2.62,3.4,2.7
2531,2.37,3.3,3.1
2532,11,5.5,1.28
2533,1.4,4.75,8
2534,1.75,3.6,5
2535,1.4,5,7.5
2536,1.2,7,13
2537,4,3.6,1.9
2538,2.54,3.25,2.87
2539,1.53,4.33,5.5
2540,2.1,3.25,3.75
2541,2.37,3.4,3
2542,1.66,4,5
2543,2.62,3.25,2.75
2544,1.72,3.6,5.25
2545,2.62,3.75,2.4
2546,2.5,3.25,2.9
2547,2.5,3.25,2.9
2548,2.37,3.3,3.1
2549,1.72,3.6,5.25
2550,8,4.5,1.4
2551,1.57,4.33,5.5
2552,2.9,3.4,2.35
2553,2,3.5,3.8
2554,1.1,10,23
2555,3.5,3.6,2.04
2556,3.5,3.2,2.14
2557,3.75,3.75,1.95
2558,1.3,5.5,10
2559,1.75,3.8,4.75
2560,2.6,3.25,2.8
2561,1.72,3.8,4.75
2562,10,5.75,1.28
2563,2.04,3.75,3.4
2564,2.14,3.4,3.4
2565,1.64,3.75,5.5
2566,2.7,3.25,2.7
2567,2.3,3.4,3.1
2568,2.8,3.5,2.4
2569,1.9,3.6,4
2570,1.9,3.4,4.33
2571,1.72,3.8,4.75
2572,1.2,7,13
2573,1.44,4.75,7
2574,3.6,3.4,2.1
2575,2.7,3.2,2.7
2576,2.5,3.3,2.87
2577,1.44,4.75,7
2578,3.4,3.4,2.14
2579,1.95,3.5,4
2580,1.5,4.33,6.5
2581,1.61,4.33,5
2582,1.61,3.8,5.75
2583,3,3.5,2.3
2584,3.75,3.8,1.9
2585,2.04,3.4,3.75
2586,1.85,3.6,4.33
2587,4.2,3.75,1.83
2588,8.5,5,1.36
2589,1.57,4.33,5.5
2590,1.4,4.75,8
2591,3.3,3.5,2.14
2592,3,3.4,2.37
2593,11,6.5,1.25
2594,2.6,3.3,2.75
2595,1.75,3.6,4.75
2596,3.5,3.6,2
2597,2.3,3.4,3.1
2598,2.1,4,3.1
2599,1.11,10,21
2600,1.36,4.75,8
2601,1.6,3.8,6
2602,1.61,3.8,6
2603,3,3.4,2.37
2604,3.2,3.4,2.25
2605,3,3.5,2.3
2606,3.8,3.8,1.9
2607,1.61,4.33,5
2608,3.1,3.8,2.1
2609,2.2,3.3,3.4
2610,2.4,3.25,3.1
2611,3.6,3.4,2.1
2612,2.9,3.3,2.37
2613,1.8,4,4
2614,2,3.4,3.75
2615,2.4,3.5,2.75
2616,1.5,4.5,6
2617,1.08,11,26
2618,1.44,4.5,7
2619,2.62,3.5,2.62
2620,1.53,4,7
2621,5.5,4,1.6
2622,3.4,3.75,2.04
2623,2.87,3.3,2.5
2624,3.5,3.5,2.1
2625,1.8,3.8,4.33
2626,1.28,5.5,11
2627,1.8,4,4.1
2628,4.2,4,1.8
2629,2.7,3.3,2.6
2630,2.7,3.4,2.6
2631,1.9,3.75,3.75
2632,2.6,3.3,2.75
2633,7,5.25,1.4
2634,1.66,4,5
2635,1.08,11,34
2636,1.44,4.33,7
2637,3.3,3.4,2.2
2638,1.9,3.6,4
2639,2.45,3.3,2.9
2640,4,4,1.83
2641,3,3.6,2.3
2642,1.72,4,4.5
2643,1.9,4,3.6
2644,1.36,5.25,8
2645,2.4,3.5,2.87
2646,2.5,3.25,2.9
2647,3.6,3.5,2.04
2648,2.75,3.3,2.6
2649,11,7,1.22
2650,1.4,4.75,7.5
2651,2.7,3.4,2.62
2652,1.36,5.25,8
2653,1.36,5.5,7
2654,2.4,3.5,2.9
2655,7,4.5,1.44
2656,3.2,3.5,2.2
2657,2.3,3.4,3.1
2658,1.85,3.6,4
2659,1.66,3.75,5.5
2660,3.1,4.2,2.04
2661,1.44,4.5,6.5
2662,1.72,4,4.5
2663,1.5,4.5,5.75
2664,5.75,4.75,1.5
2665,2.6,3.3,2.75
2666,2.62,3.3,2.7
2667,2.2,3.4,3.3
2668,1.44,4.5,7
2669,3.2,3.3,2.3
2670,6,5,1.44
2671,2,3.7,3.6
2672,1.65,4,5.25
2673,1.9,3.6,4
2674,3.5,3.4,2.1
2675,2.2,3.3,3.4
2676,3.25,3.6,2.15
2677,2.5,3.5,2.75
2678,2.4,3.3,2.9
2679,1.08,13,21
2680,1.16,7.5,15
2681,1.66,4,5
2682,4,3.6,1.9
2683,1.66,3.8,5.25
2684,2.5,3.25,2.87
2685,3.5,4,1.95
2686,2.62,3.5,2.6
2687,2.55,3.5,2.7
2688,1.44,4.5,6.5
2689,5.5,4.5,1.55
2690,3.3,3.6,2.15
2691,2.1,3.5,3.4
2692,3.75,3.6,2
2693,2.4,3.4,3
2694,5.5,4.33,1.53
2695,2.3,3.3,3.25
2696,2.15,3.4,3.4
2697,1.2,7,13
2698,1.66,4.2,4.75
2699,1.57,4.2,5.5
2700,2.1,3.5,3.5
2701,3.8,3.8,1.9
2702,2.2,3.4,3.25
2703,1.83,4,4
2704,2.87,3.4,2.45
2705,1.72,3.8,4.5
2706,1.3,6,8.5
2707,1.44,4.75,6.5
2708,2.3,3.6,3
2709,15,6,1.2
2710,7.5,5,1.4
2711,1.7,3.75,5.25
2712,2.4,3.5,2.9
2713,5.25,4,1.65
2714,1.72,4,4.5
2715,1.18,7,17
2716,1.8,4.2,4
2717,1.75,3.8,4.75
2718,1.72,3.75,5
2719,2.8,3.4,2.5
2720,4.75,3.75,1.75
2721,1.8,4,4
2722,2.15,3.5,3.3
2723,1.53,4.33,5.75
2724,1.44,4.5,7.5
2725,5.5,4.5,1.57
2726,2.37,3.75,2.8
2727,5.75,4.5,1.53
2728,6.5,4.33,1.5
2729,1.83,3.75,4.2
2730,1.85,3.6,4.33
2731,1.72,4,4.5
2732,2.15,3.5,3.3
2733,1.25,5.75,12
2734,1.25,6.5,10
2735,1.28,5.5,11
2736,2.75,3.4,2.55
2737,3.3,3.4,2.2
2738,1.36,5,8.5
2739,2.55,3.25,2.87
2740,2.05,3.5,3.6
2741,1.6,4.2,5.25
2742,1.12,9,17
2743,1.53,3.9,6.25
2744,1.4,5,7.5
2745,1.61,4.33,5
2746,3.75,3.6,2
2747,4.2,3.75,1.85
2748,3.7,4,1.85
2749,1.75,3.75,4.75
2750,2.37,3.8,2.7
2751,1.5,4.33,6.5
2752,1.44,5,6.5
2753,2.87,3.3,2.5
2754,3,3.5,2.3
2755,4.5,3.6,1.8
2756,1.5,4.33,6.5
2757,12,6.5,1.22
2758,1.61,4.33,5
2759,2.3,3.75,2.9
2760,1.53,4.75,5.25
2761,2.05,3.6,3.4
2762,3.6,4.33,1.83
2763,3.3,3.5,2.15
2764,2.2,3.3,3.4
2765,1.9,3.6,4
2766,1.8,3.75,4.5
2767,1.33,5.5,8.5
2768,1.4,5,6.5
2769,1.3,5.75,9.5
2770,1.45,4.5,6.5
2771,3.4,3.25,2.25
2772,12,7.5,1.18
2773,5.25,4.33,1.6
2774,1.57,4.2,5.75
2775,4.2,4.2,1.75
2776,1.6,4,5.75
2777,1.3,5.75,9.5
2778,1.14,8,19
2779,3,3.75,2.25
2780,2.05,3.5,3.6
2781,3.6,4,1.9
2782,2.1,3.6,3.4
2783,1.53,4.33,6
2784,6,4.33,1.53
2785,2.55,3.6,2.55
2786,1.45,4.75,6
2787,1.3,5.5,9
2788,1.4,4.75,7
2789,4.5,4.33,1.66
2790,15,8,1.14
2791,3.2,3.4,2.2
2792,3,3.4,2.3
2793,1.25,5.5,12
2794,3.5,3.5,2.05
2795,1.61,4.5,5
2796,1.03,21,34
2797,2.7,4,2.3
2798,1.8,3.8,4.33
2799,4.5,4.2,1.7
2800,2.2,3.6,3.1
2801,2.1,3.75,3.2
2802,1.57,4.33,5.5
2803,3.25,3.75,2.05
2804,1.44,5.25,6
2805,1.33,5.75,8
2806,1.3,6,8.5
2807,1.6,4.2,5.25
2808,2.4,3.6,2.8
2809,3.8,4,1.85
2810,2.62,3.75,2.5
2811,5,4,1.66
2812,3.2,3.5,2.2
2813,1.25,6.5,10
2814,2.9,4,2.2
2815,1.61,4.2,5.25
2816,1.55,4.2,6
2817,4.2,4.75,1.65
2818,7,4.5,1.44
2819,1.75,4,4.33
2820,1.4,4.75,8
2821,2.5,4,2.5
2822,1.7,3.6,5
2823,2.8,3.1,2.6
2824,3.2,3.2,2.3
2825,2.25,3.2,3.3
2826,2.2,3.25,3.3
2827,2.4,3.2,3
2828,2.45,3.25,2.87
2829,1.8,3.5,4.5
2830,2.25,3.25,3.2
2831,1.61,4,5
2832,2,3.6,3.5
2833,2.2,3.25,3.3
2834,2.45,3.25,2.87
2835,2.2,3.4,3.2
2836,3.3,3.3,2.2
2837,2.37,3.25,3
2838,1.6,3.75,5.75
2839,1.6,3.8,5.75
2840,2.1,3.25,3.5
2841,1.95,3.5,3.8
2842,1.4,4.75,7
2843,2.75,3.1,2.62
2844,3.1,3.3,2.3
2845,2.1,3.4,3.4
2846,2.7,3.4,2.5
2847,2.2,3.3,3.3
2848,1.8,3.6,4.33
2849,1.64,3.8,5
2850,1.95,3.5,3.8
2851,2.04,3.4,3.6
2852,3,3.3,2.3
2853,2,3.4,3.75
2854,2.25,3.5,3
2855,3.75,3.4,2
2856,2.5,3.2,2.8
2857,1.83,3.6,4.2
2858,2.14,3.6,3.1
2859,1.66,3.75,5
2860,1.55,4,6
2861,3,3.5,2.25
2862,2.04,3.25,3.75
2863,2.7,3.25,2.6
2864,1.57,3.8,6
2865,2.37,3.4,2.87
2866,2.3,3.3,3.1
2867,2,3.4,3.75
2868,4,3.4,1.9
2869,2.5,3.3,2.75
2870,2.2,3.4,3.2
2871,2.14,3.5,3.2
2872,2.2,3.4,3.2
2873,1.57,4.2,5.25
2874,2,3.3,3.75
2875,1.85,3.6,4
2876,1.53,4,6
2877,2.3,3.25,3.1
2878,2,3.4,3.75
2879,2.14,3.4,3.3
2880,2.4,3.2,3
2881,2.14,3.3,3.4
2882,2.45,3.2,2.9
2883,2.04,3.4,3.6
2884,3.1,3.4,2.25
2885,3.6,3.6,1.9
2886,2,3.5,3.6
2887,2.5,3.4,2.7
2888,1.7,3.6,5
2889,2.62,3.3,2.62
2890,1.83,3.75,4
2891,2.14,3.25,3.6
2892,1.9,3.6,3.75
2893,2.3,3.2,3.1
2894,3.1,3.1,2.4
2895,2.5,3.25,2.8
2896,1.4,4.75,7
2897,2.62,3.1,2.75
2898,2,3.3,3.75
2899,2.4,3.25,2.9
2900,3.1,3.25,2.3
2901,1.7,3.6,5
2902,2.2,3.3,3.25
2903,2,3.4,3.75
2904,2,3.5,3.6
2905,2.2,3.2,3.4
2906,1.9,3.6,3.8
2907,3.8,3.6,1.9
2908,1.95,3.5,3.8
2909,2.4,3.3,2.87
2910,2.2,3.4,3.2
2911,2.37,3.1,3.2
2912,2.62,3.2,2.75
2913,2.1,3.3,3.5
2914,1.36,5,7.5
2915,3.1,3.4,2.25
2916,2.37,3.2,3.1
2917,2.04,3.4,3.5
2918,2.1,3.25,3.5
2919,1.75,3.75,4.5
2920,2,3.3,3.75
2921,2.45,3.25,2.9
2922,2.25,3.2,3.25
2923,2,3.3,3.75
2924,2.7,3.2,2.62
2925,1.83,3.6,4.2
2926,2.54,3.2,2.8
2927,3.1,3.3,2.3
2928,2.6,3.3,2.62
2929,2.1,3.2,3.6
2930,3.6,3.3,2.04
2931,2.25,3.3,3.2
2932,1.5,4,6.5
2933,2.54,3.3,2.62
2934,1.95,3.3,4
2935,1.9,3.6,3.75
2936,2.1,3.3,3.5
2937,1.72,3.4,5.25
2938,2.04,3.4,3.5
2939,2.37,3.4,2.87
2940,2.25,3.4,3.1
2941,2.54,3.3,2.7
2942,1.95,3.3,4
2943,2.04,3.4,3.5
2944,2.37,3.3,2.9
2945,2.3,3.2,3.2
2946,4.5,3.75,1.75
2947,1.8,3.75,4.2
2948,2.9,3.5,2.3
2949,3.3,3.5,2.1
2950,1.36,4.75,8
2951,2.9,3.2,2.45
2952,1.95,3.3,4
2953,2.5,3.3,2.8
2954,1.61,4,5
2955,2.3,3.2,3.1
2956,1.72,3.6,4.75
2957,2.14,3.3,3.4
2958,2.5,3.4,2.7
2959,1.95,3.4,3.8
2960,3.4,3.2,2.2
2961,1.66,4,4.5
2962,3.4,3.75,2
2963,2.2,3.3,3.3
2964,2.4,3.25,2.9
2965,2.25,3.1,3.4
2966,2.37,3.25,3
2967,2.04,3.3,3.6
2968,1.33,5,8.5
2969,1.7,3.6,5
2970,1.64,4,4.75
2971,4.75,3.6,1.75
2972,1.85,4,3.6
2973,2.5,3.2,2.87
2974,2,3.3,3.75
2975,2,3.4,3.75
2976,3.6,3.1,2.14
2977,2.14,3.3,3.4
2978,1.44,4,7.5
2979,1.9,3.5,4
2980,3.5,3.25,2.1
2981,2.4,3.3,2.87
2982,1.75,3.6,4.6
2983,1.8,3.4,4.75
2984,2.1,3.3,3.5
2985,2.37,3.6,2.75
2986,2.15,3.2,3.5
2987,1.53,4,6
2988,2.3,3.6,2.87
2989,3,3.3,2.3
2990,2.8,3.25,2.5
2991,2.75,3.3,2.5
2992,1.8,3.6,4.33
2993,4,3.4,1.9
2994,6,4.33,1.5
2995,2.05,3.5,3.4
2996,2.05,3.5,3.4
2997,2.62,3.1,2.75
2998,2,3.6,3.5
2999,2.5,3.4,2.75
3000,1.5,4.33,6.5
3001,2.7,3.3,2.55
3002,3,3.2,2.37
3003,1.5,4.33,6
3004,2.9,3.25,2.4
3005,1.61,4,5
3006,2,3.6,3.6
3007,2.45,3.4,2.75
3008,2.2,3.5,3.1
3009,1.75,3.6,4.75
3010,2.37,3.5,2.8
3011,2.05,3.3,3.6
3012,2.3,3.4,3
3013,3.3,3.5,2.1
3014,2.3,3.4,3
3015,1.66,3.6,5.25
3016,1.61,4,5
3017,4.33,3.4,1.85
3018,3,3.75,2.15
3019,2.1,3.25,3.5
3020,2.15,3.25,3.4
3021,1.36,4.75,8
3022,2.8,3.4,2.4
3023,2.37,3.2,3
3024,2.9,3.6,2.25
3025,2.9,3.4,2.3
3026,2.37,3.3,2.9
3027,1.57,3.75,6.5
3028,2.3,3.4,3
3029,1.95,3.3,3.8
3030,2.4,3.2,3
3031,2.3,3.3,3.1
3032,4,3.4,1.9
3033,1.45,4.33,7
3034,2.62,3.25,2.62
3035,3,3.2,2.4
3036,1.83,3.75,4
3037,2,3.3,3.8
3038,3.3,3.75,2
3039,1.44,4.5,6.5
3040,2.2,3.4,3.2
3041,3.1,3.25,2.3
3042,1.61,4,5
3043,2.45,3.2,2.9
3044,3.1,3.3,2.3
3045,1.72,3.4,5.25
3046,2,3.5,3.5
3047,2.37,3.4,2.87
3048,2.3,3.3,3.1
3049,3.6,3.4,2.05
3050,1.5,4,7
3051,1.72,3.6,4.75
3052,1.72,3.75,4.5
3053,6.25,4.75,1.44
3054,1.9,3.8,3.6
3055,2.7,3.1,2.7
3056,2.4,3.2,3
3057,1.95,3.2,4.2
3058,1.44,4.5,6.5
3059,2.5,3.2,2.87
3060,1.65,3.6,5.5
3061,2.9,3.1,2.5
3062,2.7,3.3,2.55
3063,1.95,3.5,3.8
3064,3.6,3.2,2.15
3065,1.9,3.5,4
3066,3.6,3.5,2
3067,4.5,4.2,1.66
3068,1.55,3.8,6.5
3069,1.9,3.75,3.8
3070,2,3.5,3.6
3071,3.8,3.2,2.05
3072,2.62,3.1,2.75
3073,2.9,3.4,2.37
3074,3.1,3.25,2.3
3075,2.3,3.4,3
3076,1.7,4,4.5
3077,2.05,3.4,3.6
3078,2.2,3.5,3.1
3079,1.5,4.2,6.25
3080,2.15,3.4,3.25
3081,1.6,4,5.25
3082,1.85,3.6,4
3083,2.45,3.4,2.75
3084,6.5,4.5,1.44
3085,1.9,3.5,4.2
3086,1.45,4.5,6.5
3087,2.05,3.75,3.25
3088,2.2,3.4,3.2
3089,2.75,3.4,2.45
3090,5,3.75,1.7
3091,2.2,3.4,3.2
3092,2.62,3.1,2.75
3093,1.75,3.5,4.75
3094,1.3,5.75,8.5
3095,1.75,3.4,5
3096,2.75,3.4,2.45
3097,2.5,3.3,2.75
3098,1.8,4,4
3099,2.75,3.1,2.62
3100,2.4,3.2,3
3101,3.8,4.2,1.8
3102,2.15,3.4,3.3
3103,2.15,3.6,3.1
3104,1.72,4,4.33
3105,1.7,4.2,4.2
3106,1.95,3.6,3.6
3107,6,4.75,1.44
3108,4.5,3.75,1.72
3109,2.8,3.3,2.45
3110,2.2,3.3,3.3
3111,1.45,4.33,7
3112,1.4,4.75,7
3113,2.05,3.5,3.4
3114,1.61,4,5.25
3115,2.8,3.4,2.4
3116,2.05,3.4,3.5
3117,2.05,3.4,3.5
3118,1.6,4,5.25
3119,2.2,3.6,3
3120,6,4.75,1.44
3121,3.75,4.2,1.8
3122,3.8,4.2,1.8
3123,1.53,4.33,5.5
3124,2.9,3.2,2.45
3125,2.3,3.6,2.8
3126,1.9,3.6,3.75
3127,4.5,4.5,1.61
7228,1.44,4.33,8
7229,1.75,3.75,4.33
7230,5.5,3.79,1.61
7231,1.57,4,6.5
7232,2.1,3.29,3.5
7233,1.19,6,15
7234,1.8,3.5,4.5
7235,1.66,3.6,5.25
7236,4.2,3.75,1.8
7237,2,3.6,3.5
7238,3.5,3.2,2.14
7239,1.39,4.75,7
7240,1.22,6,12
7241,5.5,4,1.57
7242,2.62,3.29,2.62
7243,2.39,3.2,3
7244,3.79,3.39,2
7245,1.5,4.33,6
7246,3.29,3.39,2.14
7247,4.2,4,1.72
7248,2.2,3.2,3.39
7249,1.8,3.29,4.75
7250,3.29,3.25,2.2
7251,3.39,3.2,2.25
7252,1.61,3.79,5.5
7253,2.1,3.39,3.29
7254,2.29,2.89,3.5
7255,1.44,4.2,8
7256,1.75,3.5,4.75
7257,1.39,4.33,8.5
7258,2.5,3.29,2.75
7259,3.25,3.1,2.29
7260,2.25,3.2,3.29
7261,1.75,3.6,4.75
7262,2.6,2.6,3.29
7263,2.04,3.39,3.39
7264,2.1,3.1,3.79
7265,2.1,3.25,3.5
7266,2.89,3.29,2.37
7267,2.54,3.2,2.75
7268,1.75,3.39,5
7269,1.72,3.39,5.25
7270,4.33,3.79,1.75
7271,1.66,3.75,5
7272,1.5,3.79,7.5
7273,1.8,3.39,4.75
7274,2.2,3.1,3.5
7275,1.36,4.75,8
7276,2.87,3.2,2.5
7277,1.66,3.5,5.75
7278,2.6,3.25,2.7
7279,2.6,3.1,2.79
7280,3.1,2.89,2.5
7281,2.04,3.2,3.75
7282,3.2,3.1,2.37
7283,1.9,3.25,4.2
7284,1.44,4.2,7.5
7285,3.2,2.87,2.5
7286,2.29,3.1,3.29
7287,2.75,3.1,2.62
7288,2.2,3.2,3.39
7289,1.83,3.2,4.75
7290,2.39,3.25,3
7291,2.62,3,2.87
7292,1.55,3.6,7
7293,2.7,3,2.79
7294,1.75,3.5,4.75
7295,4.75,3.5,1.75
7296,1.9,3.25,4.33
7297,1.53,3.79,6.5
7298,1.83,3.39,4.5
7299,1.8,3.5,4.5
7300,2.89,3.1,2.5
7301,2.37,3,3.25
7302,1.66,3.5,5.5
7303,1.7,3.6,5
7304,1.3,5,10
7305,2.5,3.1,2.89
7306,3.1,3.1,2.37
7307,1.9,3.2,4.33
7308,4.75,3.29,1.8
7309,3,3.1,2.45
7310,1.83,3.39,4.5
7311,2.2,3.39,3.2
7312,2.62,3.1,2.75
7313,1.83,3.29,4.75
7314,3,3,2.5
7315,1.5,3.75,7.5
7316,3.5,3.39,2.04
7317,1.8,3.39,4.75
7318,3.5,3,2.25
7319,2.37,3.1,3.1
7320,1.44,4.33,7
7321,2.1,3.2,3.6
7322,1.61,3.75,5.5
7323,2.1,3.2,3.6
7324,2.5,3,3
7325,1.75,3.39,5
7326,4.59,3.39,1.8
7327,3.79,3.29,2
7328,1.61,3.79,5.5
7329,1.85,3.39,4.33
7330,1.7,3.25,6
7331,2.87,3,2.62
7332,3.29,3.29,2.2
7333,2.45,3,3.1
7334,2.62,2.87,3
7335,2,3.29,3.6
7336,1.7,3.6,5
7337,2.54,3.1,2.87
7338,3.1,3.1,2.37
7339,2.2,3,3.6
7340,2.1,3,4
7341,1.7,3.6,5
7342,2.04,3.2,3.79
7343,1.44,4.5,6.5
7344,1.95,3.2,4.33
7345,4.5,3.29,1.85
7346,1.44,4.33,7
7347,2.39,3,3.2
7348,2.89,3.1,2.5
7349,1.75,3.5,4.75
